,Company Name,Job Title,location,Job URL,Date
274,myGwork - LGBTQ+ Business Community,Account Strategist Intern (Italian Speaker),"Barcelona, Catalonia, Spain",https://es.linkedin.com/jobs/view/account-strategist-intern-italian-speaker-at-mygwork-lgbtq%2B-business-community-3868054706?position=5&pageNum=55&refId=NfeSfrOS6SXmVTbNpOAEQQ%3D%3D&trackingId=JBE8EfjzGclWHdGsOZjafg%3D%3D&trk=public_jobs_jserp-result_search-card,2024-03-26
275,MANGO,Data Scientist Stager,"Palau-solità i Plegamans, Catalonia, Spain",https://es.linkedin.com/jobs/view/data-scientist-stager-at-mango-3931805594?position=6&pageNum=55&refId=NfeSfrOS6SXmVTbNpOAEQQ%3D%3D&trackingId=XzbDxrlJPffQjHA2HlWsNw%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-22
276,TD SYNNEX,Accounting Trainee,"Barcelona, Catalonia, Spain",https://es.linkedin.com/jobs/view/accounting-trainee-at-td-synnex-3936245991?position=7&pageNum=55&refId=NfeSfrOS6SXmVTbNpOAEQQ%3D%3D&trackingId=Ke8IoKnFVtY87elpUkpF9g%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-27
277,Verisure,HR Strategy (C&B) Intern,"Pozuelo de Alarcón, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/hr-strategy-c-b-intern-at-verisure-3943452765?position=8&pageNum=55&refId=NfeSfrOS6SXmVTbNpOAEQQ%3D%3D&trackingId=rRuWzzVuMx8GytA3u%2Fblaw%3D%3D&trk=public_jobs_jserp-result_search-card,2024-06-06
278,Airbus,STAGE CANADA 2024 - Analyste Stratégie & Performance en production // INTERNSHIP CANADA 2024 - Strategic & Performance in Production Analyst,"Mirabel, Extremadura, Spain",https://es.linkedin.com/jobs/view/stage-canada-2024-analyste-strat%C3%A9gie-performance-en-production-internship-canada-2024-strategic-performance-in-production-analyst-at-airbus-3928567951?position=9&pageNum=55&refId=NfeSfrOS6SXmVTbNpOAEQQ%3D%3D&trackingId=2BnOQV6ShxkfGrcm3HDznw%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-17
279,Universidad Complutense de Madrid,Predoctoral Contract In Extragalactic Radio Astronomy,"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/predoctoral-contract-in-extragalactic-radio-astronomy-at-universidad-complutense-de-madrid-3940170883?position=10&pageNum=55&refId=NfeSfrOS6SXmVTbNpOAEQQ%3D%3D&trackingId=RgRiWNddUn0OSYlPx44CyQ%3D%3D&trk=public_jobs_jserp-result_search-card,2024-06-02
280,Airbus,#DISCOVER II 2024 - Supply Chain & Quality Management Support,"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/%23discover-ii-2024-supply-chain-quality-management-support-at-airbus-3928571903?position=1&pageNum=57&refId=qE%2BzTuT2XxVU%2FvSawMJ1bA%3D%3D&trackingId=3R0CxN%2BjFFGWNfVrqubwlw%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-17
281,Siemens Gamesa,Working student Towers Procurement (f/m/x),"Sarriguren, Chartered Community of Navarre, Spain",https://es.linkedin.com/jobs/view/working-student-towers-procurement-f-m-x-at-siemens-gamesa-3814628897?position=2&pageNum=57&refId=qE%2BzTuT2XxVU%2FvSawMJ1bA%3D%3D&trackingId=y15zMEtqCIFKXgHNlY6ylA%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-22
282,Airbus,#DISCOVER II 2024 - Supply Chain & Quality Management Support,"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/%23discover-ii-2024-supply-chain-quality-management-support-at-airbus-3928573809?position=3&pageNum=57&refId=qE%2BzTuT2XxVU%2FvSawMJ1bA%3D%3D&trackingId=b22%2BdYE6PKgm%2BTj1X5CsTw%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-17
283,Airbus,#DISCOVER II 2024 INTERNSHIP QUALITY MANUFACTURING ENGINEERING,"Illescas, Castile-La Mancha, Spain",https://es.linkedin.com/jobs/view/%23discover-ii-2024-internship-quality-manufacturing-engineering-at-airbus-3928571893?position=4&pageNum=57&refId=qE%2BzTuT2XxVU%2FvSawMJ1bA%3D%3D&trackingId=5aHVKNuyIvtSS%2BFZRNWCQg%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-17
284,Criteo,"Agency Account Strategist Intern, Italy","Barcelona, Catalonia, Spain",https://es.linkedin.com/jobs/view/agency-account-strategist-intern-italy-at-criteo-3942341045?position=5&pageNum=57&refId=qE%2BzTuT2XxVU%2FvSawMJ1bA%3D%3D&trackingId=eGaHrM8zAZLPefqBgGPugw%3D%3D&trk=public_jobs_jserp-result_search-card,2024-06-04
285,Kraft Heinz,Finance Internship - July 2024,"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/finance-internship-july-2024-at-kraft-heinz-3861558979?position=6&pageNum=57&refId=qE%2BzTuT2XxVU%2FvSawMJ1bA%3D%3D&trackingId=cmyXE%2BomDwuVktHZnXmSvQ%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-22
286,Morningstar,Customer Support Representative Intern,"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/customer-support-representative-intern-at-morningstar-3883505549?position=7&pageNum=57&refId=qE%2BzTuT2XxVU%2FvSawMJ1bA%3D%3D&trackingId=Y5kDsT0u6f2xaeDcQE%2BvDA%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-22
287,Institut du Cerveau – Paris Brain Institute,2018/10/02- Post-Doctoral Position: Mr-Guided Focused Ultrasound In Experimental Model (18 Months),"Barcelona, Catalonia, Spain",https://es.linkedin.com/jobs/view/2018-10-02-post-doctoral-position-mr-guided-focused-ultrasound-in-experimental-model-18-months-at-institut-du-cerveau-%E2%80%93-paris-brain-institute-3929092222?position=8&pageNum=57&refId=qE%2BzTuT2XxVU%2FvSawMJ1bA%3D%3D&trackingId=nlZ0qFt2yztG3NzyA33A4w%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-17
288,Airbus,#DISCOVER II 2024 Supply Chain & Quality Management Support,"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/%23discover-ii-2024-supply-chain-quality-management-support-at-airbus-3928572829?position=9&pageNum=57&refId=qE%2BzTuT2XxVU%2FvSawMJ1bA%3D%3D&trackingId=eJK5AZWfUCmKYOT2ajCvRw%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-17
289,Seedtag,Publisher Account Executive Trainee (French speaker),"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/publisher-account-executive-trainee-french-speaker-at-seedtag-3830003257?position=10&pageNum=57&refId=qE%2BzTuT2XxVU%2FvSawMJ1bA%3D%3D&trackingId=gDakj%2BXrW2bcSuBhbZMyZw%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-16
290,Siemens Gamesa,Ext_Buying Professional-Working student,"Sarriguren, Chartered Community of Navarre, Spain",https://es.linkedin.com/jobs/view/ext-buying-professional-working-student-at-siemens-gamesa-3903442689?position=2&pageNum=60&refId=poitRuMla96pDZv2fQ3KbA%3D%3D&trackingId=fSFCof4sAlZDvIaLtOCX6Q%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-22
291,CNIC - Spanish National Center for Cardiovascular Research / Centro Nac. Investigaciones Cardiovasc.,Neuroimaging Postdoc para el laboratorio de Imagen Cardiovascular y Estudios Poblacionales,"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/neuroimaging-postdoc-para-el-laboratorio-de-imagen-cardiovascular-y-estudios-poblacionales-at-cnic-spanish-national-center-for-cardiovascular-research-centro-nac-investigaciones-cardiovasc-3931278886?position=3&pageNum=60&refId=poitRuMla96pDZv2fQ3KbA%3D%3D&trackingId=BnXn9eMNzgCL0atl0btTjA%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-24
292,Kraft Heinz,Sales Internship - July 2024,"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/sales-internship-july-2024-at-kraft-heinz-3849369348?position=4&pageNum=60&refId=poitRuMla96pDZv2fQ3KbA%3D%3D&trackingId=G32Eu%2Fy5HZCsIZBbQzQpBQ%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-22
293,DTN,Project Engineering - Software Engineer Intern,"Seville, Andalusia, Spain",https://es.linkedin.com/jobs/view/project-engineering-software-engineer-intern-at-dtn-3907340931?position=5&pageNum=60&refId=poitRuMla96pDZv2fQ3KbA%3D%3D&trackingId=pXoVHCOWuP%2F47iwAFQPgDw%3D%3D&trk=public_jobs_jserp-result_search-card,2024-06-03
294,Siemens Gamesa,Aftermarket Sales Trainee,"Sarriguren, Chartered Community of Navarre, Spain",https://es.linkedin.com/jobs/view/aftermarket-sales-trainee-at-siemens-gamesa-3814628878?position=7&pageNum=60&refId=poitRuMla96pDZv2fQ3KbA%3D%3D&trackingId=dRB%2FZ5D24DbpQA%2BDvIBkEQ%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-22
295,Airbus,#DISCOVER II 2024 - Buyer internship,"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/%23discover-ii-2024-buyer-internship-at-airbus-3928571900?position=8&pageNum=60&refId=poitRuMla96pDZv2fQ3KbA%3D%3D&trackingId=qhW1SkKQ%2BTBnNFbt%2Fs06pQ%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-17
296,Airbus,#DISCOVER II 2024 Support to Customer Services for Engineering & Maintenance Spain,"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/%23discover-ii-2024-support-to-customer-services-for-engineering-maintenance-spain-at-airbus-3928946810?position=9&pageNum=60&refId=poitRuMla96pDZv2fQ3KbA%3D%3D&trackingId=NCBAg9xK75YMK8PkiFSHJw%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-17
297,Airbus,STAGE CANADA 2024 - Innovation Industrielle et Digitalisation VSM A220 // INTERNSHIP CANADA 2024 - VSM A220 Digitalization and Industrial Innovation,"Mirabel, Extremadura, Spain",https://es.linkedin.com/jobs/view/stage-canada-2024-innovation-industrielle-et-digitalisation-vsm-a220-internship-canada-2024-vsm-a220-digitalization-and-industrial-innovation-at-airbus-3928573805?position=10&pageNum=60&refId=poitRuMla96pDZv2fQ3KbA%3D%3D&trackingId=jL0ttbOXay%2F%2FF9Zq6W8rHA%3D%3D&trk=public_jobs_jserp-result_search-card,2024-05-17
